,ingrediente,risk,function,frecuencia,info,Cantidad de Rubros,Rubros,Cuartiles
CI 19140,CI 19140,6.4,COSMETIC COLORANT,0.333,"Ingrediente potencialmente cancerígeno y con capacidad para alterar la información genética de un organismo biológico, sensibilizador de la piel y con efectos duraderos en el ambiente.",10.0,"['Cuidado Corporal, Manos y Pies', 'Cuidado del Cabello, Tratamiento Capilar', 'Cuidado Corporal, Lociones Corporales', 'Cuidado Oral, Enjuague Bucal', 'Cuidado del Cabello, Acondicionador', 'Cuidado Facial, Limpieza Facial', 'Niños, Espuma de Baño Infantil', 'Niños, Shampoo', 'Cuidado Facial, Hidratantes', 'Cuidado del Cabello, Shampoo']",Q4
